datetime,MW,80GAW,26WIS,26WOS,dTemp,k,Q
2020-05-29 21:00:00,12.72,968.43,30.37,30.52,0.16,249.86,10.61
2020-05-29 22:00:00,69.13,4446.49,31.94,29.21,2.73,249.86,843.81
2020-05-29 23:00:00,65.72,4561.54,29,32.36,3.36,249.86,1063.13
2020-05-30 00:00:00,64.93,4578.58,28.69,32.49,3.8,249.86,1206.99
2020-05-30 01:00:00,65.36,4502.71,31.74,29.18,2.56,249.86,799.18
2020-05-30 02:00:00,68.08,4516.7,31.94,28.95,2.99,249.86,935.74
2020-05-30 03:00:00,30.24,2656.97,28.95,31.22,2.27,249.86,418.46
2020-05-30 04:00:00,-0.01,1.82,29.73,30.68,0.95,249.86,0.12
2020-05-30 05:00:00,0,1.8,30.22,30.87,0.66,249.86,0.08
2020-05-30 06:00:00,0,1.83,30.56,31.04,0.48,249.86,0.06
2020-05-30 07:00:00,0,1.83,30.84,31.18,0.34,249.86,0.04
2020-05-30 08:00:00,0,1.82,31.07,31.29,0.22,249.86,0.03
2020-05-30 09:00:00,0,1.83,31.27,31.39,0.13,249.86,0.02
2020-05-30 10:00:00,0,122.46,29.81,28.62,1.19,249.86,10.08
2020-05-30 11:00:00,46.42,3597.04,28.29,30.42,2.13,249.86,530.55
2020-05-30 12:00:00,3.11,645.36,28.66,30.12,1.46,249.86,65.23
2020-05-30 13:00:00,0,1.8,29.41,30.27,0.85,249.86,0.11
2020-05-30 14:00:00,0,1.74,29.89,30.49,0.6,249.86,0.07
2020-05-30 15:00:00,0,1.73,30.26,30.7,0.44,249.86,0.05
2020-05-30 16:00:00,56.37,4252.06,28.49,31.44,2.95,249.86,871.51
2020-05-30 17:00:00,65.33,4508.38,31.37,29.01,2.37,249.86,740.32
2020-05-30 18:00:00,64.33,4530.88,31.64,28.84,2.8,249.86,880.87
2020-05-30 19:00:00,61.77,4570.83,28.63,31.94,3.31,249.86,1048.88
2020-05-30 20:00:00,0,209.34,29.41,30.67,1.27,249.86,18.38
2020-05-30 21:00:00,9.19,879.73,30.08,30.46,0.38,249.86,23.47
2020-05-30 22:00:00,60.04,4438.9,31.48,28.78,2.69,249.86,829.7
2020-05-30 23:00:00,47.9,4076.36,28.73,31.66,2.93,249.86,827.59
2020-05-31 00:00:00,-0.01,1.79,29.7,30.78,1.08,249.86,0.13
2020-05-31 01:00:00,-0.01,1.76,30.17,30.96,0.79,249.86,0.1
2020-05-31 02:00:00,-0.01,1.75,30.52,31.1,0.57,249.86,0.07
2020-05-31 03:00:00,-0.01,1.76,30.8,31.23,0.43,249.86,0.05
2020-05-31 04:00:00,-0.01,1.78,31.03,31.3,0.27,249.86,0.03
2020-05-31 05:00:00,-0.01,1.77,31.22,31.39,0.17,249.86,0.02
2020-05-31 06:00:00,-0.01,1.77,31.38,31.47,0.09,249.86,0.01
2020-05-31 07:00:00,-0.01,1.76,31.51,31.53,0.02,249.86,0
2020-05-31 08:00:00,-0.01,1.74,31.62,31.58,0.03,249.86,0
2020-05-31 09:00:00,0,127.77,31.65,31.44,0.21,249.86,1.87
2020-05-31 10:00:00,-0.01,4.82,29.57,28.19,1.38,249.86,0.46
2020-05-31 11:00:00,-0.01,1.58,29.8,28.92,0.88,249.86,0.1
2020-05-31 12:00:00,-0.01,1.65,29.96,29.57,0.39,249.86,0.04
2020-05-31 13:00:00,-0.01,1.64,30.18,29.99,0.2,249.86,0.02
2020-05-31 14:00:00,-0.01,1.66,30.4,30.3,0.1,249.86,0.01
2020-05-31 15:00:00,-0.01,1.65,30.6,30.56,0.05,249.86,0.01
2020-05-31 16:00:00,-0.01,1.66,30.79,30.79,0,249.86,0
2020-05-31 17:00:00,-0.01,1.65,30.94,30.93,0,249.86,0
2020-05-31 18:00:00,-0.01,1.65,31.04,31.02,0.02,249.86,0
2020-05-31 19:00:00,27.69,2067.61,29.87,31.01,1.14,249.86,163.71
2020-05-31 20:00:00,69.84,4549.68,28.47,31.76,3.29,249.86,1038.78
2020-05-31 21:00:00,69.7,4502.42,31.61,29.25,2.36,249.86,737.13
2020-05-31 22:00:00,69.62,4518.19,31.73,28.89,2.84,249.86,891.18
2020-05-31 23:00:00,69.89,4554.66,28.78,32.08,3.31,249.86,1045.65
2020-06-01 00:00:00,69.94,4572.96,28.6,32.35,3.75,249.86,1191.44
2020-06-01 01:00:00,67.58,4502.02,31.72,29.2,2.52,249.86,787.42
2020-06-01 02:00:00,61.69,4536.39,31.82,28.93,2.89,249.86,911.14
2020-06-01 03:00:00,-0.01,201.76,29.86,29.72,0.14,249.86,1.96
2020-06-01 04:00:00,-0.01,1.76,30.24,30.2,0.04,249.86,0.01
2020-06-01 05:00:00,-0.01,1.75,30.47,30.51,0.04,249.86,0
2020-06-01 06:00:00,-0.01,1.74,30.68,30.73,0.05,249.86,0.01
2020-06-01 07:00:00,-0.01,1.73,30.86,30.9,0.03,249.86,0
2020-06-01 08:00:00,-0.01,1.72,31.02,31.02,0,249.86,0
2020-06-01 09:00:00,-0.01,110.64,31.13,30.98,0.15,249.86,1.13
2020-06-01 10:00:00,-0.02,43.1,29.55,28.27,1.29,249.86,3.85
2020-06-01 11:00:00,58.08,4553.87,27.37,30.44,3.07,249.86,968.81
2020-06-01 12:00:00,60.72,4573.22,27.35,30.92,3.58,249.86,1135.81
2020-06-01 13:00:00,62.05,4510.23,30.43,27.95,2.48,249.86,777.02
2020-06-01 14:00:00,58.02,4550.85,30.7,27.79,2.91,249.86,919.6
2020-06-01 15:00:00,-0.01,267.59,29.11,29.16,0.05,249.86,0.86
2020-06-01 16:00:00,58.67,4411.74,28.31,31.47,3.16,249.86,966.93
2020-06-01 17:00:00,60.04,4521.52,31.46,29.06,2.39,249.86,750.67
2020-06-01 18:00:00,60.56,4548.84,31.61,28.81,2.8,249.86,882.87
2020-06-01 19:00:00,10.03,1189.51,29.39,30.57,1.17,249.86,96.79
2020-06-01 20:00:00,-0.01,1.84,30.02,30.59,0.58,249.86,0.07
2020-06-01 21:00:00,-0.01,1.84,30.37,30.81,0.44,249.86,0.06
2020-06-01 22:00:00,51.49,3951.48,30.92,28.78,2.14,249.86,587.95
2020-06-01 23:00:00,62.45,4566.12,28.46,31.64,3.18,249.86,1009.1
2020-06-02 00:00:00,63.73,4581.11,28.58,32.19,3.61,249.86,1146.88
2020-06-02 01:00:00,68.82,4492.38,31.65,29.21,2.44,249.86,760.8
2020-06-02 02:00:00,58.2,4524.82,31.79,28.94,2.85,249.86,894.47
2020-06-02 03:00:00,-0.01,1.92,30.43,30.08,0.36,249.86,0.05
2020-06-02 04:00:00,-0.01,1.85,30.68,30.51,0.17,249.86,0.02
2020-06-02 05:00:00,-0.01,1.83,30.84,30.8,0.05,249.86,0.01
2020-06-02 06:00:00,-0.01,1.79,31.01,31,0.01,249.86,0
2020-06-02 07:00:00,-0.01,1.85,31.16,31.16,0.01,249.86,0
2020-06-02 08:00:00,-0.01,1.85,31.3,31.27,0.03,249.86,0
2020-06-02 09:00:00,-0.01,120.29,30.39,29.66,0.73,249.86,6.09
2020-06-02 10:00:00,-0.01,1.79,29.94,28.62,1.32,249.86,0.16
2020-06-02 11:00:00,54.93,4271.67,28.23,30.99,2.76,249.86,816.84
2020-06-02 12:00:00,2.07,668.1,28.68,30.01,1.33,249.86,61.58
2020-06-02 13:00:00,-0.01,1.79,29.21,29.92,0.71,249.86,0.09
2020-06-02 14:00:00,-0.01,1.76,29.69,30.2,0.51,249.86,0.06
2020-06-02 15:00:00,-0.01,1.78,30.05,30.44,0.39,249.86,0.05
2020-06-02 16:00:00,47.52,3653.99,28.71,31.23,2.52,249.86,639.38
2020-06-02 17:00:00,33.58,2886.56,30.84,29.35,1.49,249.86,298.22
2020-06-02 18:00:00,0,1.76,30.4,29.9,0.5,249.86,0.06
2020-06-02 19:00:00,0,1.75,30.5,30.18,0.31,249.86,0.04
2020-06-02 20:00:00,-0.01,1.77,30.63,30.5,0.12,249.86,0.02
2020-06-02 21:00:00,25.17,1623.31,30.82,29.97,0.85,249.86,96.09
2020-06-02 22:00:00,74.71,4416.81,31.45,28.65,2.8,249.86,857.89
2020-06-02 23:00:00,74.02,4490.69,28.34,31.79,3.45,249.86,1075.61
2020-06-03 00:00:00,73.73,4502.39,28.02,31.96,3.94,249.86,1231
2020-06-03 01:00:00,73.59,4444.54,31.46,28.78,2.68,249.86,826.42
2020-06-03 02:00:00,73.52,4463.97,31.68,28.55,3.13,249.86,969.65
2020-06-03 03:00:00,14.03,1300.99,29.29,30.65,1.36,249.86,122.97
2020-06-03 04:00:00,-0.01,1.84,29.94,30.59,0.65,249.86,0.08
2020-06-03 05:00:00,-0.01,1.81,30.31,30.79,0.48,249.86,0.06
2020-06-03 06:00:00,-0.01,1.79,30.6,30.95,0.36,249.86,0.04
2020-06-03 07:00:00,-0.01,1.82,30.83,31.07,0.25,249.86,0.03
2020-06-03 08:00:00,-0.01,1.85,31.02,31.17,0.15,249.86,0.02
2020-06-03 09:00:00,-0.01,131.41,31.16,31.12,0.05,249.86,0.42
2020-06-03 10:00:00,-0.01,7.29,29.54,28.31,1.23,249.86,0.62
2020-06-03 11:00:00,27.96,2538.4,28.78,29.95,1.17,249.86,205.92
2020-06-03 12:00:00,0,123.24,29.04,30.15,1.11,249.86,9.46
2020-06-03 13:00:00,-0.01,1.73,29.6,30.37,0.77,249.86,0.09
2020-06-03 14:00:00,-0.01,1.69,30,30.55,0.55,249.86,0.06
2020-06-03 15:00:00,-0.01,1.72,30.31,30.71,0.4,249.86,0.05
2020-06-03 16:00:00,50.62,3645.61,28.28,30.85,2.57,249.86,651.11
2020-06-03 17:00:00,62.1,4502.11,30.66,28.32,2.34,249.86,730.87
2020-06-03 18:00:00,61.49,4521.87,31.09,28.38,2.71,249.86,851.34
2020-06-03 19:00:00,0.41,437.9,29.51,29.86,0.35,249.86,10.52
2020-06-03 20:00:00,0,1.72,29.95,30.15,0.2,249.86,0.02
2020-06-03 21:00:00,-0.01,62.6,30.24,30.44,0.21,249.86,0.9
2020-06-03 22:00:00,64.95,4428.25,30.9,28.42,2.48,249.86,762.32
2020-06-03 23:00:00,64.2,4542.55,28.29,31.5,3.21,249.86,1012.76
2020-06-04 00:00:00,67.01,4553.32,28.06,31.7,3.65,249.86,1152.86
2020-06-04 01:00:00,65.53,4490.24,31.1,28.66,2.44,249.86,761.12
2020-06-04 02:00:00,64.69,4505.77,31.21,28.39,2.82,249.86,882.64
2020-06-04 03:00:00,59.22,4542.06,28.24,31.49,3.25,249.86,1023.15
2020-06-04 04:00:00,-0.01,227.99,29.24,30.53,1.29,249.86,20.34
2020-06-04 05:00:00,-0.01,1.82,29.8,30.68,0.88,249.86,0.11
2020-06-04 06:00:00,-0.01,1.74,30.18,30.82,0.63,249.86,0.08
2020-06-04 07:00:00,-0.01,1.8,30.48,30.93,0.45,249.86,0.06
2020-06-04 08:00:00,29.47,2653.92,29.15,31.02,1.86,249.86,343.21
2020-06-04 09:00:00,-0.01,153.18,29.18,29.54,0.36,249.86,3.84
2020-06-04 10:00:00,-0.01,128.27,29.02,28.73,0.29,249.86,2.56
2020-06-04 11:00:00,-0.01,1.73,29.32,29.1,0.22,249.86,0.03
2020-06-04 12:00:00,-0.01,1.78,29.64,29.64,0,249.86,0
2020-06-04 13:00:00,0.04,1155.26,28.79,27.82,0.98,249.86,78.21
2020-06-04 14:00:00,-0.01,2.8,28.97,28,0.97,249.86,0.19
2020-06-04 15:00:00,-0.01,1.71,29.29,28.7,0.59,249.86,0.07
2020-06-04 16:00:00,-0.01,1.72,29.62,29.4,0.22,249.86,0.03
2020-06-04 17:00:00,-0.01,1.72,29.92,29.82,0.11,249.86,0.01
2020-06-04 18:00:00,-0.01,1.73,30.18,30.14,0.04,249.86,0
2020-06-04 19:00:00,48.13,3744.58,27.93,30.27,2.34,249.86,607.83
2020-06-04 20:00:00,61.21,4529.41,27.22,30.61,3.39,249.86,1064.57
2020-06-04 21:00:00,60.49,4504.75,30.44,28.17,2.27,249.86,709.35
2020-06-04 22:00:00,60.14,4512.4,30.71,28.05,2.66,249.86,833.82
2020-06-04 23:00:00,59.98,4538.28,27.82,30.99,3.17,249.86,996.95
2020-06-05 00:00:00,59.99,4550.83,27.69,31.24,3.55,249.86,1122.16
2020-06-05 01:00:00,60.84,4490.71,30.77,28.46,2.31,249.86,719.61
2020-06-05 02:00:00,60.67,4505.64,30.99,28.3,2.68,249.86,839.56
2020-06-05 03:00:00,33.6,2903.37,28.51,30.76,2.25,249.86,454.23
2020-06-05 04:00:00,-0.01,1.86,29.35,30.36,1,249.86,0.13
2020-06-05 05:00:00,-0.01,1.85,29.84,30.56,0.71,249.86,0.09
2020-06-05 06:00:00,-0.01,1.84,30.2,30.74,0.54,249.86,0.07
2020-06-05 07:00:00,-0.01,1.86,30.49,30.89,0.4,249.86,0.05
2020-06-05 08:00:00,-0.01,1.85,30.73,31.01,0.28,249.86,0.04
2020-06-05 09:00:00,-0.01,1.83,30.92,31.11,0.19,249.86,0.02
2020-06-05 10:00:00,-0.01,129.75,29.51,28.47,1.04,249.86,9.33
2020-06-05 11:00:00,36.39,2873.99,28.42,29.8,1.39,249.86,277.15
2020-06-05 12:00:00,2.87,627.45,28.49,29.88,1.39,249.86,60.43
2020-06-05 13:00:00,-0.01,1.78,29.22,30.07,0.85,249.86,0.11
2020-06-05 14:00:00,-0.01,1.78,29.69,30.31,0.62,249.86,0.08
2020-06-05 15:00:00,-0.01,1.78,30.02,30.48,0.46,249.86,0.06
2020-06-05 16:00:00,49.88,3939.13,28.43,31.05,2.62,249.86,715.54
2020-06-05 17:00:00,60.16,4510.02,30.9,28.66,2.25,249.86,703.85
2020-06-05 18:00:00,60.06,4514.4,31.15,28.47,2.68,249.86,840.53
2020-06-05 19:00:00,40.71,3492.22,28.32,30.92,2.6,249.86,630.15
2020-06-05 20:00:00,-0.01,1.91,29.1,30.19,1.09,249.86,0.14
2020-06-05 21:00:00,21.97,1790.99,30,29.67,0.33,249.86,40.69
2020-06-05 22:00:00,60.33,4424.74,31.17,28.53,2.64,249.86,811.96
2020-06-05 23:00:00,59.85,4541.35,28.22,31.37,3.16,249.86,995.56
2020-06-06 00:00:00,28.32,2556.06,28.18,30.72,2.54,249.86,450.87
2020-06-06 01:00:00,52.55,3971.79,30.58,28.63,1.95,249.86,536.96
2020-06-06 02:00:00,67.92,4394.24,31.14,28.36,2.78,249.86,848.18
2020-06-06 03:00:00,28.64,2253.97,28.65,30.64,1.99,249.86,311.33
2020-06-06 04:00:00,-0.01,1.85,29.45,30.35,0.9,249.86,0.12
2020-06-06 05:00:00,-0.01,1.79,29.92,30.56,0.64,249.86,0.08
2020-06-06 06:00:00,-0.01,1.8,30.26,30.74,0.48,249.86,0.06
2020-06-06 07:00:00,-0.01,1.85,30.54,30.89,0.35,249.86,0.05
2020-06-06 08:00:00,-0.01,1.86,30.77,31.02,0.24,249.86,0.03
2020-06-06 09:00:00,-0.01,1.82,30.97,31.12,0.16,249.86,0.02
2020-06-06 10:00:00,-0.01,135.77,29.62,28.6,1.02,249.86,9.64
2020-06-06 11:00:00,43.03,3578.12,28.11,30.15,2.04,249.86,505.78
2020-06-06 12:00:00,0,194.67,28.69,29.89,1.2,249.86,16.2
2020-06-06 13:00:00,12.72,1113.47,29.42,29.62,0.19,249.86,14.95
2020-06-06 14:00:00,37.76,3152.42,29.84,27.83,2.01,249.86,439.79
2020-06-06 15:00:00,-0.01,1.81,29.32,28.78,0.54,249.86,0.07
2020-06-06 16:00:00,49.1,3699.94,27.95,30.38,2.43,249.86,623.39
2020-06-06 17:00:00,61.59,4505.18,30.53,28.14,2.39,249.86,746.3
2020-06-06 18:00:00,60.35,4522.4,30.73,27.91,2.82,249.86,885.74
2020-06-06 19:00:00,13.01,1407.43,28.41,29.77,1.36,249.86,132.89
2020-06-06 20:00:00,-0.01,1.73,29.21,29.88,0.67,249.86,0.08
2020-06-06 21:00:00,-0.01,1.71,29.7,30.23,0.53,249.86,0.06
2020-06-06 22:00:00,-0.01,1.76,30.07,30.51,0.44,249.86,0.05
2020-06-06 23:00:00,-0.01,1.75,30.37,30.71,0.33,249.86,0.04
2020-06-07 00:00:00,-0.01,1.75,30.63,30.88,0.25,249.86,0.03
2020-06-07 01:00:00,47.28,3499.64,30.59,28.7,1.9,249.86,460.42
2020-06-07 02:00:00,58.79,4420.98,30.69,27.91,2.78,249.86,851.5
2020-06-07 03:00:00,-0.01,249.15,29.2,29.23,0.03,249.86,0.6
2020-06-07 04:00:00,-0.01,1.68,29.68,29.74,0.06,249.86,0.01
2020-06-07 05:00:00,-0.01,1.73,29.98,30.11,0.13,249.86,0.02
2020-06-07 06:00:00,-0.01,1.73,30.26,30.39,0.13,249.86,0.02
2020-06-07 07:00:00,-0.01,1.74,30.49,30.6,0.11,249.86,0.01
2020-06-07 08:00:00,-0.01,1.69,30.69,30.77,0.08,249.86,0.01
2020-06-07 09:00:00,-0.01,130.86,30.73,30.63,0.09,249.86,0.85
2020-06-07 10:00:00,0.44,215.25,29.34,28.17,1.17,249.86,17.54
2020-06-07 11:00:00,64.85,4559.02,27.84,30.93,3.08,249.86,975.78
2020-06-07 12:00:00,3.69,703.07,28.77,30.28,1.51,249.86,73.91
2020-06-07 13:00:00,-0.01,1.74,29.41,30.31,0.9,249.86,0.11
2020-06-07 14:00:00,-0.01,1.75,29.81,30.45,0.64,249.86,0.08
2020-06-07 15:00:00,-0.01,1.74,30.12,30.59,0.47,249.86,0.06
2020-06-07 16:00:00,53.78,4144.78,28.29,31.14,2.85,249.86,819.78
2020-06-07 17:00:00,22.26,2082.23,30.19,29.08,1.11,249.86,160.1
2020-06-07 18:00:00,0,2.84,29.94,29.4,0.53,249.86,0.11
2020-06-07 19:00:00,-0.01,1.69,30.09,29.77,0.32,249.86,0.04
2020-06-07 20:00:00,-0.01,1.7,30.27,30.14,0.12,249.86,0.01
2020-06-07 21:00:00,5.56,556.97,30.42,30.15,0.27,249.86,10.38
2020-06-07 22:00:00,60.59,4489.5,30.91,28.42,2.49,249.86,776.13
2020-06-07 23:00:00,59.98,4567.04,28.22,31.38,3.16,249.86,1000.62
2020-06-08 00:00:00,59.98,4585.47,27.93,31.52,3.59,249.86,1142.37
2020-06-08 01:00:00,59.94,4501.77,30.98,28.6,2.38,249.86,744.09
2020-06-08 02:00:00,60.05,4534.98,31.24,28.48,2.76,249.86,867.91
2020-06-08 03:00:00,46.11,3914.98,28.33,31.18,2.85,249.86,773.17
2020-06-08 04:00:00,-0.01,1.8,28.97,30.1,1.13,249.86,0.14
2020-06-08 05:00:00,-0.01,1.75,29.53,30.34,0.8,249.86,0.1
2020-06-08 06:00:00,-0.01,1.72,29.93,30.52,0.59,249.86,0.07
2020-06-08 07:00:00,-0.01,1.76,30.24,30.68,0.43,249.86,0.05
2020-06-08 08:00:00,-0.01,1.79,30.5,30.81,0.31,249.86,0.04
2020-06-08 09:00:00,-0.01,114.47,30.28,30.19,0.09,249.86,0.68
2020-06-08 10:00:00,-0.01,2.56,29.53,28.35,1.17,249.86,0.21
2020-06-08 11:00:00,55.42,4375.89,27.96,30.76,2.8,249.86,851.01
2020-06-08 12:00:00,7.67,1002.61,28.61,30.27,1.66,249.86,115.74
2020-06-08 13:00:00,0,1.69,29.32,30.23,0.91,249.86,0.11
2020-06-08 14:00:00,0,1.69,29.74,30.38,0.64,249.86,0.07
2020-06-08 15:00:00,0.35,136.86,30.05,30.54,0.49,249.86,4.69
2020-06-08 16:00:00,59.6,4581.16,28.27,31.44,3.17,249.86,1009.44
2020-06-08 17:00:00,59.97,4511.97,31.22,28.89,2.33,249.86,730.87
2020-06-08 18:00:00,59.94,4527.34,31.26,28.48,2.78,249.86,873.85
2020-06-08 19:00:00,38.78,3377.54,28.5,31.06,2.56,249.86,601.03
2020-06-08 20:00:00,-0.01,1.8,29.39,30.46,1.07,249.86,0.13
2020-06-08 21:00:00,-0.01,1.74,29.86,30.62,0.77,249.86,0.09
2020-06-08 22:00:00,-0.01,1.7,30.2,30.78,0.58,249.86,0.07
2020-06-08 23:00:00,40.86,3383.26,28.86,31.29,2.44,249.86,572.51
2020-06-09 00:00:00,60.01,4564.82,28.25,31.77,3.52,249.86,1114.99
2020-06-09 01:00:00,21.34,2028.43,30.46,29.36,1.1,249.86,154.87
2020-06-09 02:00:00,-0.01,1.69,30.21,29.71,0.5,249.86,0.06
2020-06-09 03:00:00,-0.01,1.73,30.34,30.06,0.28,249.86,0.03
2020-06-09 04:00:00,0,1.72,30.5,30.39,0.11,249.86,0.01
2020-06-09 05:00:00,0,1.7,30.66,30.6,0.06,249.86,0.01
2020-06-09 06:00:00,-0.01,1.73,30.81,30.78,0.03,249.86,0
2020-06-09 07:00:00,-0.01,1.74,30.94,30.91,0.03,249.86,0
2020-06-09 08:00:00,-0.01,1.76,31.06,31.02,0.04,249.86,0.01
2020-06-09 09:00:00,-0.01,132.99,30.65,30.34,0.31,249.86,2.88
2020-06-09 10:00:00,-0.01,2.87,29.54,28.18,1.35,249.86,0.27
2020-06-09 11:00:00,21.24,2069.91,28.46,29.63,1.17,249.86,167.89
2020-06-09 12:00:00,0,1.7,28.98,29.88,0.9,249.86,0.11
2020-06-09 13:00:00,0,1.7,29.48,30.12,0.63,249.86,0.07
2020-06-09 14:00:00,0,1.72,29.85,30.32,0.47,249.86,0.06
2020-06-09 15:00:00,0,1.71,30.13,30.49,0.36,249.86,0.04
2020-06-09 16:00:00,46.36,3603.47,28.58,30.9,2.33,249.86,582.15
2020-06-09 17:00:00,60.44,4516.9,31.13,28.89,2.24,249.86,701.66
2020-06-09 18:00:00,60.37,4526.51,31.32,28.63,2.69,249.86,845.82
2020-06-09 19:00:00,16.16,1622.32,28.91,30.42,1.51,249.86,169.98
2020-06-09 20:00:00,0,1.74,29.56,30.3,0.74,249.86,0.09
2020-06-09 21:00:00,19.08,1430.26,30.12,29.86,0.27,249.86,26.33
2020-06-09 22:00:00,62.83,4447.57,31.08,28.4,2.68,249.86,826.97
2020-06-09 23:00:00,61.12,4546.65,28.05,31.23,3.18,249.86,1003.23
2020-06-10 00:00:00,60.45,4564.96,28.33,31.87,3.54,249.86,1120.63
2020-06-10 01:00:00,65.52,4485.45,31.5,29.13,2.37,249.86,738.07
2020-06-10 02:00:00,62.79,4505.08,31.58,28.79,2.8,249.86,874.34
2020-06-10 03:00:00,51.33,4237.99,28.15,31.15,3,249.86,882.72
2020-06-10 04:00:00,0,1.91,29.01,30.16,1.16,249.86,0.15
2020-06-10 05:00:00,-0.01,1.79,29.58,30.41,0.84,249.86,0.1
2020-06-10 06:00:00,-0.01,1.71,29.98,30.59,0.61,249.86,0.07
2020-06-10 07:00:00,0,1.73,30.31,30.75,0.44,249.86,0.05
2020-06-10 08:00:00,-0.01,1.68,30.57,30.88,0.31,249.86,0.04
2020-06-10 09:00:00,-0.01,116.59,30.56,30.6,0.04,249.86,0.3
2020-06-10 10:00:00,-0.01,2.78,29.45,28.36,1.09,249.86,0.21
2020-06-10 11:00:00,-0.01,1.74,29.62,28.98,0.64,249.86,0.08
2020-06-10 12:00:00,-0.01,1.69,29.81,29.55,0.25,249.86,0.03
2020-06-10 13:00:00,-0.01,1.71,30.04,29.93,0.11,249.86,0.01
2020-06-10 14:00:00,-0.01,1.69,30.25,30.2,0.05,249.86,0.01
2020-06-10 15:00:00,-0.01,1.75,30.45,30.43,0.02,249.86,0
2020-06-10 16:00:00,0,1.75,30.63,30.65,0.02,249.86,0
2020-06-10 17:00:00,0,1.74,30.8,30.79,0.01,249.86,0
2020-06-10 18:00:00,0,1.78,30.94,30.91,0.03,249.86,0
2020-06-10 19:00:00,-0.01,1.76,31.05,31.01,0.05,249.86,0.01
2020-06-10 20:00:00,22.15,1830.06,30.07,31.01,0.94,249.86,119.36
2020-06-10 21:00:00,67.14,4473.14,31.38,29.28,2.1,249.86,651.89
2020-06-10 22:00:00,64.38,4506.56,31.78,29.08,2.69,249.86,842.04
2020-06-10 23:00:00,64.2,4535.69,28.79,32.01,3.23,249.86,1015.56
2020-06-11 00:00:00,64.14,4553.38,28.55,32.2,3.65,249.86,1154.37
2020-06-11 01:00:00,63.24,4491.51,31.56,29.11,2.45,249.86,764.42
2020-06-11 02:00:00,65.36,4505.79,31.82,28.97,2.84,249.86,889.42
2020-06-11 03:00:00,44.72,3636.69,29.02,31.78,2.76,249.86,695.83
2020-06-11 04:00:00,-0.01,1.84,29.68,30.8,1.11,249.86,0.14
2020-06-11 05:00:00,-0.01,1.76,30.13,30.89,0.76,249.86,0.09
2020-06-11 06:00:00,-0.01,1.75,30.45,30.99,0.54,249.86,0.07
2020-06-11 07:00:00,-0.01,1.77,30.7,31.08,0.38,249.86,0.05
2020-06-11 08:00:00,-0.01,1.76,30.91,31.17,0.26,249.86,0.03
2020-06-11 09:00:00,-0.01,118.2,30.64,30.51,0.14,249.86,1.12
2020-06-11 10:00:00,-0.01,2.76,29.75,28.44,1.3,249.86,0.25
2020-06-11 11:00:00,-0.01,1.74,29.84,29.09,0.75,249.86,0.09
2020-06-11 12:00:00,-0.01,1.71,30.02,29.68,0.34,249.86,0.04
2020-06-11 13:00:00,-0.01,1.74,30.24,30.05,0.18,249.86,0.02
2020-06-11 14:00:00,-0.01,1.74,30.44,30.33,0.1,249.86,0.01
2020-06-11 15:00:00,-0.01,1.76,30.63,30.56,0.07,249.86,0.01
2020-06-11 16:00:00,-0.01,1.77,30.8,30.75,0.05,249.86,0.01
2020-06-11 17:00:00,-0.01,1.76,30.94,30.89,0.05,249.86,0.01
2020-06-11 18:00:00,-0.01,1.75,31.07,31.01,0.06,249.86,0.01
2020-06-11 19:00:00,-0.01,1.76,31.18,31.1,0.07,249.86,0.01
2020-06-11 20:00:00,5.77,583.67,30.97,31.13,0.16,249.86,6.55
2020-06-11 21:00:00,67.78,4513.65,30.95,28.81,2.14,249.86,670.29
2020-06-11 22:00:00,67.89,4551.14,31.33,28.66,2.67,249.86,843.28
2020-06-11 23:00:00,71.35,4552.67,28.54,31.82,3.28,249.86,1036.61
2020-06-12 00:00:00,72.53,4570.57,28.38,32.15,3.77,249.86,1197.18
2020-06-12 01:00:00,68.07,4514.95,31.83,29.34,2.49,249.86,779.53
2020-06-12 02:00:00,30.22,2444.19,31.23,29.37,1.86,249.86,315.24
2020-06-12 03:00:00,-0.01,1.84,30.57,29.99,0.58,249.86,0.07
2020-06-12 04:00:00,-0.01,1.81,30.62,30.37,0.25,249.86,0.03
2020-06-12 05:00:00,0,1.76,30.74,30.62,0.11,249.86,0.01
2020-06-12 06:00:00,-0.01,1.72,30.87,30.8,0.06,249.86,0.01
2020-06-12 07:00:00,-0.01,1.77,30.99,30.94,0.05,249.86,0.01
2020-06-12 08:00:00,-0.01,1.75,31.11,31.06,0.05,249.86,0.01
2020-06-12 09:00:00,-0.01,117.78,30.34,29.65,0.68,249.86,5.58
2020-06-12 10:00:00,-0.01,2.69,29.83,28.52,1.31,249.86,0.25
2020-06-12 11:00:00,-0.01,417,29.71,29.05,0.67,249.86,19.27
2020-06-12 12:00:00,-0.01,4513.63,26.21,26.61,0.4,249.86,126
2020-06-12 13:00:00,-0.01,2082.82,26.17,26.41,0.24,249.86,34.48
2020-06-12 14:00:00,-0.01,2.65,27.15,26.78,0.37,249.86,0.07
2020-06-12 15:00:00,-0.01,1.62,27.92,27.65,0.26,249.86,0.03
2020-06-12 16:00:00,-0.01,1.62,28.51,28.52,0.01,249.86,0
2020-06-12 17:00:00,-0.01,1.67,28.98,29.08,0.1,249.86,0.01
2020-06-12 18:00:00,-0.01,1.7,29.39,29.52,0.13,249.86,0.02
2020-06-12 19:00:00,-0.01,1.73,29.73,29.87,0.14,249.86,0.02
2020-06-12 20:00:00,-0.01,1.75,30,30.12,0.12,249.86,0.01
