datetime,tail24,tail24_avg,evap,infl,losses,rel1,rel2,rel3,rel_tol,engr1,engr2,engr3,cond1,cond2,cond3,str1,str2,str3,run_g1,run_g2,run_g3,run_c1,run_c2,run_c3,spillway,irr,camp,demand,derate,outage,stor,fore24
2004-01-31,81.83419354838709,0.0,0.9266935483870966,1.5331129032258068,0.0,0.0,0.0,0.0,12.697296774193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6996.78640967742,149.8806451612903
2004-02-29,82.58206896551727,0.0,1.1591172413793105,0.7499758620689655,0.0,0.0,0.0,0.0,16.663372413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6549.067286206896,148.5334482758621
2004-03-31,82.74709677419354,0.0,1.2143935483870971,0.6988516129032257,0.0,0.0,0.0,0.0,20.855861290322583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5905.6694677419355,146.49516129032256
2004-04-30,83.01599999999999,0.0,1.1760066666666666,0.09027333333333334,0.0,0.0,0.0,0.0,20.40949666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.426503333332,144.00433333333334
2004-05-31,81.58870967741936,0.0,0.8773193548387096,12.700922580645164,0.0,0.0,0.0,0.0,13.778893548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4702.965129032258,142.29258064516128
2004-06-30,80.99000000000002,0.0,0.64109,33.721383333333335,0.0,0.0,0.0,0.0,8.432516666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4928.4828,143.11566666666664
2004-07-31,81.99387096774196,0.0,0.6202419354838711,21.630045161290326,0.0,0.0,0.0,0.0,13.33125806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5664.959170967742,145.70645161290324
2004-08-31,81.91419354838708,0.0,0.7163806451612905,54.4931677419355,0.0,0.0,0.0,0.0,17.05753225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6389.111125806452,148.0235483870968
2004-09-30,81.29766666666666,0.0,0.8476466666666665,23.58703333333334,0.0,0.0,0.0,0.0,15.955733333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6987.82869,149.8553333333333
2004-10-31,81.27645161290322,0.0,0.9221419354838711,6.193570967741933,0.0,0.0,0.0,0.0,14.510993548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6974.159370967744,149.8148387096774
2004-11-30,81.82333333333334,0.0,0.7625833333333333,1.4263299999999997,0.0,0.0,0.0,0.0,19.193050000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6517.776706666666,148.43699999999998
2004-12-31,80.69096774193548,0.0,0.752516129032258,1.090551612903226,0.0,0.0,0.0,0.0,10.059809677419357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6056.710564516129,146.99064516129036
2005-01-31,80.93677419354839,0.0,0.8271870967741937,1.1086870967741935,0.0,0.0,0.0,0.0,10.052396774193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5779.97796451613,146.08806451612904
2005-02-28,81.71285714285713,0.0,1.0284535714285716,0.6455928571428572,0.0,0.0,0.0,0.0,16.229667857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5377.009235714287,144.72214285714284
